Date,Open,High,Low,Close,Adj Close,Volume
2005-08-17,77.820267,78.336517,77.284897,77.724663,47.838020,5076238
2005-08-18,77.533463,78.393883,77.246651,77.581261,47.749760,3884112
2005-08-19,77.782028,79.636711,77.782028,79.120461,48.697117,6779126
2005-08-22,79.110901,79.684509,78.250481,78.967499,48.602978,5394431
2005-08-23,79.063095,79.483749,78.011475,78.422562,48.267578,4184314
2005-08-24,77.944550,78.776291,77.657745,77.743790,47.849831,4620810
2005-08-25,77.868073,77.868073,77.170174,77.533463,47.720364,3771981
2005-08-26,77.256210,77.456978,76.730400,76.845123,47.296700,5260648
2005-08-29,76.481834,78.154877,76.386230,77.762909,47.861584,4210464
2005-08-30,77.437859,77.437859,76.462715,76.998085,47.390831,5935213
2005-08-31,76.816444,77.237091,76.357552,77.074570,47.437904,5649237
2005-09-01,76.634796,76.787766,75.850861,76.042068,46.802425,6684568
2005-09-02,76.003822,76.491394,75.965584,75.965584,46.755360,3849908
2005-09-06,76.195030,77.619499,76.195030,77.456978,47.673294,6595553
2005-09-07,77.151054,77.562141,76.787766,77.418739,47.649750,4305650
2005-09-08,77.705544,77.934990,76.959846,77.246651,47.543846,4474056
2005-09-09,77.304016,77.906311,76.978966,77.858505,47.920395,4165381
2005-09-12,77.466537,78.499046,77.437859,77.896751,47.943928,3862669
2005-09-13,77.906311,77.906311,76.978966,77.198853,47.514416,5272781
2005-09-14,77.198853,77.820267,76.883362,76.940727,47.355549,4066534
2005-09-15,76.892921,77.103249,76.166351,76.491394,47.078987,5087849
2005-09-16,76.845123,76.959846,76.319313,76.797325,47.267265,7975645
2005-09-19,76.233269,76.462715,75.535370,75.936905,46.737709,5385331
2005-09-20,75.783936,76.147224,75.172081,75.239006,46.308167,7449926
2005-09-21,74.569794,75.009560,73.967499,74.149139,45.637367,7453796
2005-09-22,74.149139,75.047798,73.900574,74.770554,46.019836,7186438
2005-09-23,74.282982,74.674950,74.091782,74.569794,45.896267,5684592
2005-09-26,74.866158,74.961761,73.546844,74.005737,45.549110,5683127
2005-09-27,73.776291,75.143402,73.766731,74.560226,45.890381,5752582
2005-09-28,74.627151,76.223709,74.627151,76.003822,46.778900,8104094
2005-09-29,75.764816,77.007645,75.401527,76.826004,47.284931,6171086
2005-09-30,76.500954,76.959846,76.453156,76.692162,47.202560,5791179
2005-10-03,76.692162,77.055450,76.003822,76.912048,47.337891,5541290
2005-10-04,77.103249,77.887192,76.414917,76.586998,47.137825,6657895
2005-10-05,76.586998,77.131927,76.061188,76.309753,46.967190,5228745
2005-10-06,76.309753,76.739960,75.239006,76.195030,46.896591,8504189
2005-10-07,76.720840,77.552582,76.567879,76.959846,47.367313,6412085
2005-10-10,77.667305,78.489487,77.514343,77.676865,47.808617,8245513
2005-10-11,78.632889,79.847038,78.365204,79.531548,48.950127,10231240
2005-10-12,79.110901,79.282982,78.346077,78.575523,48.361710,7929517
2005-10-13,78.107079,79.541107,78.107079,78.585083,48.367607,5785008
2005-10-14,78.967499,79.072655,78.011475,78.728493,48.455872,5830090
2005-10-17,78.738052,79.340347,78.326958,78.957932,48.597092,8331181
2005-10-18,80.621414,80.879539,79.684509,79.808792,49.120785,12599384
2005-10-19,78.785851,80.497131,78.757172,80.468452,49.526783,7847720
2005-10-20,80.305923,80.487572,79.235184,79.512428,48.938377,6017324
2005-10-21,79.426384,80.305923,79.263863,79.665390,49.032528,6297652
2005-10-24,79.493309,79.933075,78.967499,79.799232,49.114891,5734381
2005-10-25,79.426384,80.258125,79.072655,79.694077,49.050186,5641392
2005-10-26,79.321220,80.181641,79.082214,79.244743,48.773613,4467257
2005-10-27,78.900574,79.282982,78.632889,78.690247,48.432323,3876267
2005-10-28,78.699806,78.804970,76.959846,77.839386,47.908657,7260600
2005-10-31,77.925430,78.680687,77.724663,78.279160,48.179302,7877635
2005-11-01,78.250481,78.537285,77.715103,78.001915,48.008686,5913143
2005-11-02,77.629066,78.288719,77.093689,77.495216,47.696819,6743980
2005-11-03,77.963669,79.378586,77.734222,79.225624,48.761864,8044681
2005-11-04,79.263863,79.636711,79.015297,79.349907,48.838333,4007644
2005-11-07,79.445503,80.162521,79.416824,79.933075,49.197266,4660035
2005-11-08,79.741875,80.210327,79.455070,79.493309,49.043911,3972708
2005-11-09,79.072655,79.665390,78.862335,79.196938,48.861065,4117265
2005-11-10,79.063095,80.592735,78.680687,80.296364,49.539387,4949672
2005-11-11,80.497131,81.108986,80.449333,80.831741,49.869675,5064000
2005-11-14,80.544930,81.261948,80.411087,80.650093,49.757614,4095404
2005-11-15,80.334610,82.122368,80.334610,81.768639,50.447693,7145017
2005-11-16,81.692162,82.772469,81.634796,82.734222,51.043411,7002029
2005-11-17,82.390060,83.154877,81.988525,83.068832,51.249866,5537106
2005-11-18,84.130020,84.130020,83.336517,83.910133,51.768909,8353147
2005-11-21,83.747612,84.005737,83.183556,83.451241,51.485794,5029063
2005-11-22,83.059273,84.206497,83.059273,84.120461,51.898651,6052784
2005-11-23,84.244743,85.458893,84.082214,84.894836,52.376408,5647668
2005-11-25,85.038239,85.391968,84.722755,84.894836,52.376408,2300468
2005-11-28,84.894836,85.497131,84.847038,85.191208,52.559280,5437003
2005-11-29,85.258125,85.984703,85.105164,85.181641,52.553364,5383762
2005-11-30,85.133842,85.697899,84.827919,84.990440,52.435421,6298489
2005-12-01,85.229446,85.793503,85.133842,85.286804,52.618237,4883251
2005-12-02,85.086044,85.229446,84.474190,84.751434,52.287960,4948103
2005-12-05,84.512428,84.751434,83.852776,84.541107,52.158176,4208686
2005-12-06,84.665390,85.889099,84.665390,85.219887,52.576965,5095589
2005-12-07,85.086044,85.965584,84.560226,84.818359,52.329227,5527064
2005-12-08,84.674950,85.000000,82.858505,83.652008,51.609665,6053202
2005-12-09,82.982796,83.269600,82.533463,83.145317,51.297028,6759043
2005-12-12,83.183556,83.508606,81.988525,82.179733,50.701347,6322129
2005-12-13,80.783936,81.166351,79.827919,80.028679,49.374222,13122384
2005-12-14,79.971321,80.258125,79.302101,79.474190,49.032131,7491243
2005-12-15,79.235184,79.952202,79.110901,79.856598,49.268070,6439071
2005-12-16,80.200768,80.305923,79.349907,79.703636,49.173672,7738517
2005-12-19,79.569794,79.923515,79.015297,79.120461,48.813900,5214728
2005-12-20,79.302101,79.445503,78.451241,78.852776,48.648735,5518905
2005-12-21,78.833649,80.305923,78.833649,79.464630,49.026230,7161753
2005-12-22,78.977058,79.569794,78.680687,79.560226,49.085213,6875986
2005-12-23,80.305923,80.497131,79.722755,79.808792,49.238556,3782545
2005-12-27,79.808792,80.783936,79.244743,79.340347,48.949562,4579179
2005-12-28,79.445503,79.894836,79.158699,79.388145,48.979057,4013293
2005-12-29,79.158699,79.407265,78.604210,78.776291,48.601547,4140486
2005-12-30,78.250481,78.862335,77.973228,78.585083,48.483589,5699654
2006-01-03,78.824089,78.919693,77.256210,78.451241,48.401028,12253995
2006-01-04,78.585083,78.871895,77.753349,78.346077,48.336117,10285109
2006-01-05,77.820267,79.254303,77.676865,78.871895,48.660530,7545216
2006-01-06,80.258125,81.290634,79.741875,81.214149,50.105587,8573957
2006-01-09,80.210327,80.544930,79.713196,80.047798,49.386021,7166251
2006-01-10,79.493309,80.420647,79.464630,80.372849,49.586559,5962200
2006-01-11,80.659653,81.080307,79.732315,80.468452,49.645546,6042114
2006-01-12,80.133842,80.267685,79.732315,79.894836,49.291645,5150609
2006-01-13,79.349907,79.780113,78.871895,79.512428,49.055721,7239994
2006-01-17,79.158699,79.502869,78.910133,79.349907,48.955437,9119446
2006-01-18,80.305923,80.975143,79.847038,80.114723,49.427277,11490101
2006-01-19,80.439774,80.678780,79.369026,79.435944,49.008533,6781741
2006-01-20,79.388145,79.397705,77.676865,77.782028,47.988129,9001667
2006-01-23,77.753349,78.317398,77.361374,77.829826,48.017628,6395349
2006-01-24,77.810707,78.537285,77.246651,77.294456,47.687302,6348174
2006-01-25,77.485657,78.030594,77.065010,77.351814,47.722710,6667518
2006-01-26,77.915871,78.059273,77.045891,77.170174,47.610622,8169469
2006-01-27,77.198853,78.173996,77.198853,77.456978,47.787586,6384156
2006-01-30,76.682602,78.212234,76.682602,78.040154,48.147392,5570055
2006-01-31,77.915871,78.393883,77.600380,77.724663,47.952744,7083094
2006-02-01,77.342255,78.623329,77.103249,78.336517,48.330238,5668588
2006-02-02,77.868073,78.001915,77.342255,77.657745,47.911461,6483108
2006-02-03,77.007645,77.217972,76.214149,76.453156,47.168289,10305192
2006-02-06,76.424477,76.434036,75.458893,76.013382,46.896954,10008651
2006-02-07,76.003822,76.663483,75.812622,76.338432,47.097481,5488676
2006-02-08,77.036331,77.342255,76.711281,77.246651,47.777512,5260543
2006-02-09,76.864243,77.246651,76.003822,76.864243,47.540966,7959223
2006-02-10,76.864243,77.877632,76.673042,77.753349,48.090900,5619007
2006-02-13,77.753349,78.307838,76.653923,76.902489,47.564617,5499240
2006-02-14,77.007645,77.868073,76.816444,77.523903,47.948990,6354973
2006-02-15,77.304016,77.915871,76.959846,77.294456,47.807045,5284392
2006-02-16,77.131927,77.351814,76.606117,77.351814,47.842541,5554783
2006-02-17,77.351814,77.466537,76.606117,77.160614,47.724285,5542545
2006-02-21,76.577438,77.198853,76.453156,76.959846,47.600094,6106548
2006-02-22,76.481834,78.059273,76.453156,77.772469,48.102745,5537838
2006-02-23,77.629066,77.762909,76.520073,76.673042,47.422710,5208452
2006-02-24,77.103249,77.103249,76.338432,76.577438,47.363598,4082747
2006-02-27,76.453156,77.332695,76.434036,77.084129,47.676968,3961202
2006-02-28,76.577438,77.007645,76.204590,76.711281,47.446365,6234892
2006-03-01,76.673042,77.256210,76.271507,76.386230,47.245316,5410226
2006-03-02,76.051628,76.682602,76.042068,76.424477,47.268986,4622065
2006-03-03,76.013382,77.275337,76.013382,76.443596,47.280796,4554702
2006-03-06,76.395790,77.093689,76.386230,76.481834,47.304474,4926137
2006-03-07,76.491394,77.237091,76.347992,76.759079,47.475925,4530017
2006-03-08,76.720840,78.011475,76.720840,77.571701,47.978542,5826115
2006-03-09,77.686424,78.374763,77.246651,77.456978,47.907581,4508992
2006-03-10,77.466537,78.632889,77.466537,77.982796,48.232807,5007411
2006-03-13,77.973228,78.776291,77.868073,78.326958,48.445675,4781684
2006-03-14,77.925430,79.340347,77.887192,79.235184,49.007420,4725828
2006-03-15,79.015297,80.076485,79.005737,79.713196,49.303062,5617438
2006-03-16,79.760994,80.038239,78.977058,79.225624,49.001511,4497277
2006-03-17,79.684509,79.741875,79.177818,79.636711,49.255756,6709462
2006-03-20,79.455070,80.066925,79.340347,79.904396,49.421314,4048334
2006-03-21,80.133842,81.252388,79.904396,80.124283,49.557350,7744898
2006-03-22,79.684509,80.956024,79.684509,80.736137,49.935757,5197156
2006-03-23,80.525810,80.564056,79.282982,79.541107,49.196629,5340667
2006-03-24,79.340347,80.038239,79.340347,79.694077,49.291241,4391945
2006-03-27,79.330788,79.598473,78.948372,79.426384,49.125668,4089965
2006-03-28,79.216064,79.722755,78.671127,78.804970,48.741329,4715996
2006-03-29,78.585083,79.875717,78.585083,79.474190,49.155251,4594137
2006-03-30,79.235184,80.019119,79.187378,79.541107,49.196629,4672482
2006-03-31,79.302101,79.923515,78.671127,78.843208,48.764965,6131652
2006-04-03,79.082214,79.913956,79.015297,79.407265,49.113834,4311194
2006-04-04,79.397705,80.095604,79.158699,79.780113,49.344448,4030238
2006-04-05,79.665390,80.736137,79.655830,80.468452,49.770206,5777999
2006-04-06,80.019119,80.611855,79.694077,80.124283,49.557350,5171529
2006-04-07,79.923515,80.114723,78.814529,78.852776,48.770893,5583025
2006-04-10,78.652008,79.101341,78.393883,78.489487,48.546204,3794574
2006-04-11,78.231361,78.451241,77.198853,77.590820,47.990364,6233846
2006-04-12,77.533463,77.791588,77.084129,77.198853,47.747929,4084839
2006-04-13,77.609940,78.967499,77.552582,78.374763,48.475239,5020486
2006-04-17,78.317398,79.273422,77.820267,78.049713,48.274185,4847373
2006-04-18,78.288719,79.856598,78.107079,79.646271,49.261654,8269467
2006-04-19,80.258125,80.305923,77.686424,78.260040,48.404285,11040216
2006-04-20,78.059273,79.206497,78.049713,78.413002,48.498882,6524111
2006-04-21,78.862335,78.871895,77.801147,78.068832,48.286015,6398800
2006-04-24,77.724663,78.785851,77.533463,78.499046,48.552101,6907889
2006-04-25,78.346077,79.254303,78.011475,79.034416,48.883251,7171690
2006-04-26,79.196938,79.808792,79.072655,79.684509,49.285343,6954645
2006-04-27,79.063095,80.688339,79.063095,80.191208,49.598709,8550318
2006-04-28,79.837479,79.942642,78.374763,78.718925,48.688107,8579083
2006-05-01,78.957932,79.646271,78.489487,78.613770,48.623066,6287611
2006-05-02,78.499046,79.101341,78.393883,78.795410,48.735416,4535874
2006-05-03,78.910133,79.627151,78.824089,79.063095,48.900986,5984271
2006-05-04,79.225624,79.435944,78.776291,78.804970,48.741329,4149377
2006-05-05,79.302101,79.674950,79.063095,79.617592,49.243935,4711707
2006-05-08,78.967499,79.560226,78.680687,79.244743,49.190536,4033899
2006-05-09,78.862335,79.627151,78.785851,79.569794,49.392281,4260149
2006-05-10,79.254303,79.665390,78.967499,79.254303,49.196468,3588198
2006-05-11,79.015297,79.435944,78.824089,78.833649,48.935345,5517127
2006-05-12,78.843208,80.009560,78.680687,78.766731,48.893810,5947242
2006-05-15,78.202675,79.493309,78.202675,79.244743,49.190536,6042114
2006-05-16,79.349907,79.588913,78.460800,78.546844,48.757290,4659721
2006-05-17,78.154877,78.594643,77.456978,77.695984,48.229149,6209056
2006-05-18,76.959846,77.772469,76.510513,77.112808,47.867149,5694006
2006-05-19,77.304016,77.437859,76.013382,76.749519,47.641651,7341979
2006-05-22,76.319313,76.806885,75.908218,76.500954,47.487335,6538441
2006-05-23,76.720840,77.724663,76.137665,76.319313,47.374588,5236694
2006-05-24,75.860420,76.520073,75.583176,76.271507,47.344913,7729522
2006-05-25,76.376671,76.653923,76.147224,76.615677,47.558563,4178770
2006-05-26,76.634796,77.304016,76.195030,77.198853,47.920544,3745517
2006-05-30,76.816444,77.399620,76.625237,76.634796,47.570400,5281359
2006-05-31,76.625237,77.275337,76.108986,76.386230,47.416119,6678605
2006-06-01,76.376671,77.313576,76.300194,77.141495,47.884933,5090359
2006-06-02,76.959846,77.017204,75.669212,76.022942,47.190624,7564986
2006-06-05,75.621414,76.520073,75.535370,75.583176,46.917633,5811367
2006-06-06,75.583176,76.386230,75.047798,76.252388,47.333054,7584128
2006-06-07,76.271507,77.189293,75.640533,75.669212,46.971039,8289341
2006-06-08,75.095604,76.080307,73.374763,73.642448,45.712940,14094222
2006-06-09,73.843208,74.665390,73.661568,74.216064,46.069035,6417628
2006-06-12,74.216064,74.655830,73.623329,73.632889,45.707012,5151445
2006-06-13,73.747612,74.502869,73.441681,73.546844,45.653606,7713309
2006-06-14,73.546844,74.426384,73.546844,74.292542,46.116489,6316376
2006-06-15,74.426384,75.315491,73.565964,75.105164,46.620914,6986652
2006-06-16,74.990440,75.076485,74.158699,74.521988,46.258934,8507641
2006-06-19,74.474190,74.856598,73.938812,74.254303,46.092743,5545997
2006-06-20,74.416824,74.856598,73.852776,74.560226,46.282631,6406227
2006-06-21,74.560226,75.105164,74.550667,74.856598,46.466629,5814819
2006-06-22,74.722755,74.923515,73.613770,73.795410,45.807896,5819630
2006-06-23,73.757172,74.416824,73.556404,73.709366,45.754494,4728548
2006-06-26,73.652008,74.110901,73.422562,73.757172,45.784180,3606608
2006-06-27,73.919693,74.187378,72.963669,73.260040,45.475574,5854253
2006-06-28,73.164436,73.231361,72.715103,73.193115,45.434013,4594137
2006-06-29,73.508606,74.378586,73.193115,74.177818,46.045269,5699549
2006-06-30,74.282982,74.502869,73.413002,73.441681,45.588318,8275638
2006-07-03,74.130020,74.827919,73.871895,74.588913,46.300453,3323456
2006-07-05,74.569794,74.942642,74.110901,74.349907,46.152096,4233999
2006-07-06,74.177818,75.076485,74.158699,74.655830,46.342003,4532423
2006-07-07,74.655830,74.655830,72.772469,73.059273,45.350941,6947114
2006-07-10,72.829826,73.451241,72.533463,73.298279,45.499302,7483816
2006-07-11,72.896751,73.279160,72.122368,73.107079,45.380608,6366479
2006-07-12,72.724663,72.944550,71.529640,72.160614,44.793118,8757217
2006-07-13,71.711281,71.969406,70.583176,70.975143,44.057243,9157416
2006-07-14,70.975143,71.032501,70.143402,70.334610,43.659641,7277859
2006-07-17,70.124283,70.688339,69.980881,70.458893,43.736805,7136544
2006-07-18,70.458893,71.147224,69.531548,70.994263,44.069099,9066205
2006-07-19,72.657745,73.671127,72.657745,72.724663,45.143250,15205597
2006-07-20,72.399620,72.543022,71.892921,72.160614,44.793118,12776785
2006-07-21,72.170174,72.179733,71.223709,71.567879,44.425167,8757635
2006-07-24,71.625237,72.801147,71.625237,72.648186,45.095776,5869315
2006-07-25,72.648186,73.049713,71.998085,72.552582,45.036419,5836994
2006-07-26,72.160614,72.944550,72.045891,72.495216,45.000813,4048125
2006-07-27,72.495216,73.891014,72.418739,72.801147,45.190716,6735299
2006-07-28,73.021034,73.900574,72.906311,73.575523,45.671398,4357322
2006-07-31,73.078392,74.091782,72.801147,74.005737,45.938457,5629363
2006-08-01,73.279160,73.977058,72.418739,72.791588,45.184784,4609408
2006-08-02,72.858505,73.546844,72.848946,72.963669,45.291603,3434855
2006-08-03,72.657745,73.355644,72.084129,72.973228,45.297531,2893027
2006-08-04,73.279160,73.393883,72.007645,72.571701,45.048290,5295270
2006-08-07,72.304016,72.848946,71.969406,72.198853,44.816837,4048229
2006-08-08,72.304016,72.906311,71.806885,72.017204,44.882378,3969256
2006-08-09,72.237091,72.925430,72.074570,72.074570,44.918125,4686498
2006-08-10,71.892921,72.734222,71.749519,72.409180,45.126671,3361426
2006-08-11,72.026772,72.447418,71.892921,72.160614,44.971767,3865807
2006-08-14,72.705544,74.082214,72.275337,73.307838,45.686729,5227280
2006-08-15,73.518166,73.747612,72.954109,73.690247,45.925053,6260728
2006-08-16,74.072655,75.793503,73.948372,75.611855,47.122623,7726279
2006-08-17,75.458893,76.061188,75.076485,75.879539,47.289467,5790028
2006-08-18,75.889099,76.453156,75.172081,76.386230,47.605228,5647563
2006-08-21,76.013382,76.367111,75.401527,75.793503,47.235847,3845619
2006-08-22,75.793503,76.051628,75.152962,75.478012,47.039223,4243831
2006-08-23,75.478012,75.975143,74.971321,75.210327,46.872406,3583282
2006-08-24,75.430206,76.003822,75.401527,75.889099,47.295422,3633072
2006-08-25,75.717018,76.481834,75.659653,76.367111,47.593327,3585060
2006-08-28,76.395790,76.931168,76.252388,76.787766,47.855476,5501332
2006-08-29,76.539200,77.896751,76.539200,77.820267,48.498955,5448091
2006-08-30,77.686424,78.087952,77.284897,77.648186,48.391689,4904485
2006-08-31,77.724663,77.915871,77.227531,77.409180,48.242760,3960365
2006-09-01,77.562141,77.982796,77.256210,77.829826,48.504917,3445524
2006-09-05,77.619499,77.954109,77.055450,77.294456,48.171257,4151051
2006-09-06,76.759079,77.141495,76.644356,76.749519,47.831661,3899070
2006-09-07,76.386230,76.845123,75.822182,75.908218,47.307320,4093312
2006-09-08,76.099426,77.304016,75.860420,77.112808,48.058060,4705536
2006-09-11,77.055450,77.629066,76.720840,77.370934,48.218925,4512758
2006-09-12,77.571701,78.871895,77.495216,78.661568,49.023273,5985421
2006-09-13,78.632889,79.063095,78.240921,78.594643,48.981541,5146529
2006-09-14,78.298279,79.349907,78.145317,78.843208,49.136456,4461504
2006-09-15,79.550667,79.913956,79.149139,79.292542,49.416508,8581175
2006-09-18,78.929253,79.550667,78.556404,78.623329,48.999454,4620810
2006-09-19,78.365204,78.479927,77.839386,78.269600,48.778996,5322676
2006-09-20,78.747612,80.105164,78.585083,79.751434,49.702492,7870732
2006-09-21,78.977058,79.588913,77.772469,78.021034,48.624081,9318814
2006-09-22,78.154877,78.508606,77.447418,77.638626,48.385738,4550309
2006-09-25,78.059273,78.661568,77.705544,78.393883,48.856461,5944418
2006-09-26,78.298279,79.024857,78.107079,78.871895,49.154343,4949463
2006-09-27,78.393883,79.034416,78.116638,78.479927,48.910069,6151003
2006-09-28,78.250481,78.728493,78.126198,78.384323,48.850475,4803546
2006-09-29,78.298279,79.149139,78.173996,78.336517,48.820709,4990152
2006-10-02,78.164436,78.843208,77.992355,78.269600,48.778996,4689532
2006-10-03,78.279160,78.642448,77.973228,78.059273,48.647900,5061071
2006-10-04,78.059273,79.588913,78.040154,79.445503,49.511822,6400788
2006-10-05,79.168259,79.550667,78.967499,79.273422,49.404587,5184604
2006-10-06,79.282982,80.095604,78.871895,79.483749,49.535679,5586581
2006-10-09,79.483749,80.382408,79.349907,80.305923,50.048080,4696749
2006-10-10,80.028679,80.908218,79.885277,80.487572,50.161282,4929693
2006-10-11,80.449333,80.965584,80.105164,80.487572,50.161282,5450288
2006-10-12,80.497131,81.166351,80.401527,80.975143,50.465134,4876138
2006-10-13,80.736137,82.418739,80.726578,82.294456,51.287327,8146876
2006-10-16,82.294456,83.747612,81.978966,82.896751,51.662708,9030223
2006-10-17,82.533463,84.072655,82.428299,83.126198,51.805702,13907093
2006-10-18,86.529640,87.992355,85.783936,85.869980,53.515678,29157459
2006-10-19,85.850861,86.978966,85.382408,85.908218,53.539505,11162284
2006-10-20,86.080307,86.711281,85.611855,86.500954,53.908897,7730881
2006-10-23,86.089867,87.954109,86.051628,87.533463,54.552391,9269966
2006-10-24,86.912048,87.906311,86.806885,87.466537,54.510662,9646526
2006-10-25,87.198853,87.944550,86.940727,87.791588,54.713245,6403717
2006-10-26,87.791588,87.887192,87.237091,87.514343,54.540478,5219854
2006-10-27,86.912048,87.848946,86.596558,86.768639,54.075726,6108954
2006-10-30,85.850861,87.954109,85.850861,87.476097,54.516644,5851324
2006-10-31,87.476097,88.604210,87.476097,88.269600,55.011173,9693596
2006-11-01,88.432121,88.604210,87.476097,87.762909,54.695381,6114602
2006-11-02,87.762909,87.906311,87.237091,87.648186,54.623890,5120275
2006-11-03,87.724663,88.279160,87.170174,87.390060,54.463001,4713694
2006-11-06,87.476097,88.661568,87.476097,88.527725,55.172031,6527668
2006-11-07,88.355644,89.292542,88.346077,88.671127,55.261414,7641239
2006-11-08,88.193115,88.833649,87.963669,88.518166,55.345104,6299221
2006-11-09,88.518166,89.091782,88.307838,88.355644,55.243477,4726769
2006-11-10,88.240921,88.288719,87.600380,87.724663,54.848953,5616602
2006-11-13,87.523903,88.365204,87.390060,88.021034,55.034275,4558782
2006-11-14,87.954109,89.187378,87.619499,89.187378,55.763515,6143158
2006-11-15,88.986618,89.177818,88.470360,89.015297,55.655933,4364749
2006-11-16,88.977058,89.483749,88.527725,89.359467,55.871090,4363389
2006-11-17,89.311661,89.913956,89.206497,89.684509,56.074333,5492546
2006-11-20,89.483749,89.674950,88.919693,89.149139,55.739601,5241088
2006-11-21,88.919693,89.321220,88.766731,88.986618,55.637981,3208919
2006-11-22,88.814529,89.617592,88.718925,89.407265,55.900986,3505878
2006-11-24,88.957932,89.627151,88.891014,89.244743,55.799366,2227771
2006-11-27,88.632889,89.139580,87.112808,87.428299,54.663670,6573064
2006-11-28,86.663483,87.543022,86.453156,87.332695,54.603863,5190357
2006-11-29,87.332695,87.629066,87.007645,87.495216,54.705486,4835658
2006-11-30,87.332695,88.413002,87.237091,87.877632,54.944599,6768352
2006-12-01,87.858505,87.868073,86.567879,87.237091,54.544121,5695888
2006-12-04,88.432121,89.818359,88.193115,89.397705,55.895000,7853263
2006-12-05,89.397705,90.478012,89.330788,90.325050,56.474827,7202965
2006-12-06,90.325050,90.697899,89.875717,89.980881,56.259640,6220876
2006-12-07,89.866158,90.277245,89.435944,90.086044,56.325382,4509097
2006-12-08,89.531548,90.239006,89.359467,89.732315,56.104248,4330440
2006-12-11,89.598473,90.200768,89.445503,89.521988,55.972725,3618323
2006-12-12,89.483749,90.678780,89.196938,89.980881,56.259640,8141855
2006-12-13,90.611855,91.137665,90.344170,90.602295,56.648174,6737600
2006-12-14,90.793503,91.510513,90.382408,91.166351,57.000847,4857729
2006-12-15,91.405357,91.586998,90.869980,91.108986,56.964947,8458479
2006-12-18,90.774376,91.931168,90.630974,91.242828,57.048645,8352205
2006-12-19,90.917786,92.151054,90.736137,91.778206,57.383396,5160127
2006-12-20,91.873802,92.256210,91.491394,91.778206,57.383396,3822712
2006-12-21,91.567879,92.256210,91.328873,91.692162,57.329601,4608258
2006-12-22,91.539200,91.759079,91.051628,91.061188,56.935085,3170949
2006-12-26,90.822182,91.596558,90.745697,91.453156,57.180176,2383520
2006-12-27,92.065010,92.954109,92.036331,92.925430,58.100697,4781894
2006-12-28,92.839386,93.116638,92.609940,92.705544,57.963211,4708778
2006-12-29,92.734222,93.575523,92.571701,92.877632,58.070801,4660871
2007-01-03,92.906311,94.072655,92.026772,92.992355,58.142536,9619853
2007-01-04,92.973228,94.445503,92.619499,93.986618,58.764202,11008627
2007-01-05,93.307838,93.642448,92.648186,93.135757,58.232197,7553480
2007-01-08,94.168259,95.124283,94.024857,94.550667,59.116859,10815640
2007-01-09,94.722755,95.917786,94.713196,95.669212,59.816208,11619177
2007-01-10,94.168259,94.694077,93.623329,94.541107,59.110870,9147061
2007-01-11,94.646271,95.506691,94.168259,94.311661,58.967434,8368732
2007-01-12,94.636711,95.305923,94.168259,94.971321,59.379868,6941779
2007-01-16,95.028679,96.405357,94.933075,96.386230,60.264511,10043901
2007-01-17,96.261948,96.462715,95.506691,95.621414,59.786331,8577932
2007-01-18,95.411087,95.554497,94.560226,95.076485,59.445602,15309361
2007-01-19,90.822182,92.590820,90.391968,91.940727,57.485004,27233447
2007-01-22,92.179733,92.954109,91.892921,92.839386,58.046898,14162108
2007-01-23,92.648186,93.097511,91.969406,92.810707,58.028950,10812920
2007-01-24,92.810707,93.288719,92.332695,93.116638,58.220245,5962200
2007-01-25,92.944550,93.613770,92.944550,93.221794,58.285980,6486560
2007-01-26,93.231361,93.527725,92.581261,93.164436,58.250160,6036571
2007-01-29,93.403442,94.321220,93.164436,94.206497,58.901676,7630361
2007-01-30,94.235184,95.076485,94.168259,95.000000,59.397808,7508083
2007-01-31,94.455070,95.105164,94.024857,94.789673,59.266277,6728500
2007-02-01,94.617592,94.818359,93.652008,94.646271,59.176636,6914792
2007-02-02,94.741875,95.344170,94.531548,94.808792,59.278225,6962490
2007-02-05,94.808792,96.022942,94.550667,95.965584,60.001503,8561301
2007-02-06,95.602295,95.984703,95.162521,95.458893,59.684696,6833309
2007-02-07,95.411087,95.946465,94.760994,95.162521,59.678699,8052317
2007-02-08,94.550667,95.353729,94.311661,95.239006,59.726669,6435201
2007-02-09,95.143402,95.315491,93.508606,94.216064,59.085171,6381018
2007-02-12,94.455070,94.837479,93.900574,94.244743,59.103149,5576226
2007-02-13,94.263863,94.397705,93.499046,93.967499,58.929306,5965129
2007-02-14,94.168259,95.057358,93.929253,94.837479,59.474869,5904461
2007-02-15,94.703636,95.143402,94.149139,94.569794,59.306980,5824756
2007-02-16,94.760994,94.885277,94.292542,94.636711,59.348938,5021532
2007-02-20,94.321220,95.086044,94.216064,94.980881,59.564800,4313913
2007-02-21,94.550667,95.000000,94.359467,94.732315,59.408916,4500310
2007-02-22,94.455070,95.124283,93.470360,94.168259,59.055191,6171505
2007-02-23,94.072655,94.110901,93.126198,93.432121,58.593536,6648167
2007-02-26,93.556404,93.556404,92.217972,92.648186,58.101898,6194517
2007-02-27,91.778206,91.787766,88.795410,89.827919,56.333241,12548548
2007-02-28,89.588913,89.952202,88.403442,88.852776,55.721733,12752414
2007-03-01,86.281075,88.957932,84.866158,88.212234,55.320015,13457522
2007-03-02,87.954109,88.307838,86.845123,86.902489,54.498646,9886060
2007-03-05,86.281075,88.097511,86.137665,87.772469,55.044243,10789385
